"No.","Time","Source","Destination","Protocol","Length","Info"
"3141","10.728312705","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=96811 Win=65535 Len=0"
"3142","10.728344774","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=98271 Win=65535 Len=0"
"3143","10.728376417","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=99731 Win=65535 Len=0"
"3144","10.728407709","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=101191 Win=65535 Len=0"
"3145","10.728411187","10.0.2.15","44.215.118.141","TLSv1.3","20494","Application Data [TCP segment of a reassembled PDU]"
"3146","10.728435709","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=102651 Win=65535 Len=0"
"3147","10.728472088","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=104111 Win=65535 Len=0"
"3148","10.728531807","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=105571 Win=65535 Len=0"
"3149","10.728585766","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=107031 Win=65535 Len=0"
"3150","10.728585854","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=108491 Win=65535 Len=0"
"3151","10.728620154","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=109951 Win=65535 Len=0"
"3152","10.728662986","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=111411 Win=65535 Len=0"
"3153","10.728693359","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=112871 Win=65535 Len=0"
"3154","10.728714239","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=114331 Win=65535 Len=0"
"3155","10.728757060","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=115791 Win=65535 Len=0"
"3156","10.728787575","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=117251 Win=65535 Len=0"
"3157","10.728808237","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=118711 Win=65535 Len=0"
"3158","10.728851506","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=120171 Win=65535 Len=0"
"3159","10.728856767","10.0.2.15","44.215.118.141","TLSv1.3","10873","Application Data, Application Data"
"3160","10.728889711","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=121631 Win=65535 Len=0"
"3161","10.728913248","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=123091 Win=65535 Len=0"
"3162","10.728966237","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=124551 Win=65535 Len=0"
"3163","10.728998317","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=126011 Win=65535 Len=0"
"3164","10.729016484","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=127471 Win=65535 Len=0"
"3165","10.729061940","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=128931 Win=65535 Len=0"
"3166","10.729080458","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=130391 Win=65535 Len=0"
"3167","10.729141790","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=131851 Win=65535 Len=0"
"3168","10.729174855","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=133311 Win=65535 Len=0"
"3169","10.729197080","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=134771 Win=65535 Len=0"
"3170","10.729223921","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=136231 Win=64240 Len=0"
"3171","10.729272188","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=137691 Win=62780 Len=0"
"3172","10.729300385","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=139151 Win=61320 Len=0"
"3173","10.729335254","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=140611 Win=59860 Len=0"
"3174","10.729364764","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=142071 Win=58400 Len=0"
"3175","10.729398791","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=143531 Win=56940 Len=0"
"3176","10.729428191","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=144991 Win=55480 Len=0"
"3177","10.729461846","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=146451 Win=54020 Len=0"
"3178","10.729491246","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=147911 Win=52560 Len=0"
"3179","10.729521084","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=149371 Win=51100 Len=0"
"3180","10.729538682","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=150831 Win=49640 Len=0"
"3181","10.729588217","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=152291 Win=48180 Len=0"
"3182","10.729621074","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=153751 Win=46720 Len=0"
"3183","10.729648243","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=155211 Win=45260 Len=0"
"3184","10.729697823","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=156671 Win=43800 Len=0"
"3185","10.729727606","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=158131 Win=42340 Len=0"
"3186","10.729749962","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=159591 Win=40880 Len=0"
"3187","10.729787412","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=161051 Win=39420 Len=0"
"3188","10.729817108","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=162511 Win=37960 Len=0"
"3189","10.729851846","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=163971 Win=36500 Len=0"
"3190","10.729881268","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=165431 Win=35040 Len=0"
"3191","10.729901415","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=166891 Win=33580 Len=0"
"3192","10.729944749","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=168351 Win=32120 Len=0"
"3193","10.729974795","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=169811 Win=30660 Len=0"
"3194","10.729995872","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=171271 Win=29200 Len=0"
"3195","10.730038167","44.215.118.141","10.0.2.15","TCP","60","443  >  40332 [ACK] Seq=7008 Ack=171870 Win=28601 Len=0"
"3196","10.737901472","44.215.118.141","10.0.2.15","TCP","60","[TCP Window Update] 443  >  40332 [ACK] Seq=7008 Ack=171870 Win=65535 Len=0"
"3197","10.752462505","10.0.2.15","23.203.176.221","TCP","54","[TCP Keep-Alive] 46946  >  80 [ACK] Seq=848 Ack=1749 Win=63729 Len=0"
"3198","10.752568413","23.203.176.221","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  46946 [ACK] Seq=1749 Ack=849 Win=65535 Len=0"
"3199","10.919043981","44.215.118.141","10.0.2.15","TLSv1.3","670","Application Data"
"3200","10.919057948","10.0.2.15","44.215.118.141","TCP","54","40332  >  443 [ACK] Seq=171870 Ack=7624 Win=64064 Len=0"
"3201","10.977027458","10.0.2.15","3.82.67.95","TLSv1.2","301","Application Data"
"3202","10.977147864","3.82.67.95","10.0.2.15","TCP","60","443  >  57506 [ACK] Seq=16020 Ack=32794 Win=65535 Len=0"
"3203","10.989730721","3.82.67.95","10.0.2.15","TLSv1.2","158","Application Data"
"3204","10.989736977","10.0.2.15","3.82.67.95","TCP","54","57506  >  443 [ACK] Seq=32794 Ack=16124 Win=63360 Len=0"
"3205","11.008064093","10.0.2.15","44.215.128.78","TCP","54","[TCP Keep-Alive] 45226  >  443 [ACK] Seq=1504 Ack=6638 Win=63480 Len=0"
"3206","11.008137920","44.215.128.78","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  45226 [ACK] Seq=6638 Ack=1505 Win=65535 Len=0"
"3207","11.143117711","10.0.2.15","54.158.30.14","TLSv1.2","100","Application Data"
"3208","11.143157076","10.0.2.15","104.18.65.57","TLSv1.2","93","Application Data"
"3209","11.143189538","10.0.2.15","108.138.106.51","TLSv1.2","93","Application Data"
"3210","11.143212759","10.0.2.15","199.232.90.202","TLSv1.2","100","Application Data"
"3211","11.143227732","10.0.2.15","44.210.195.116","TLSv1.2","93","Application Data"
"3212","11.143245243","10.0.2.15","74.119.117.17","TLSv1.2","93","Application Data"
"3213","11.143279019","10.0.2.15","74.119.117.17","TLSv1.2","93","Application Data"
"3214","11.143303563","10.0.2.15","104.22.5.65","TLSv1.2","93","Application Data"
"3215","11.143326005","54.158.30.14","10.0.2.15","TCP","60","443  >  33834 [ACK] Seq=1 Ack=47 Win=65535 Len=0"
"3216","11.143338661","10.0.2.15","104.18.35.242","TLSv1.2","93","Application Data"
"3217","11.143356632","10.0.2.15","108.139.47.88","TLSv1.2","93","Application Data"
"3218","11.143361640","104.18.65.57","10.0.2.15","TCP","60","443  >  43848 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3219","11.143374121","10.0.2.15","13.248.140.122","TLSv1.2","100","Application Data"
"3220","11.143386940","10.0.2.15","18.223.240.128","TLSv1.2","100","Application Data"
"3221","11.143401399","10.0.2.15","52.206.9.24","TLSv1.2","100","Application Data"
"3222","11.143410717","108.138.106.51","10.0.2.15","TCP","60","443  >  55970 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3223","11.143479313","199.232.90.202","10.0.2.15","TCP","60","443  >  54582 [ACK] Seq=1 Ack=47 Win=65535 Len=0"
"3224","11.143537851","44.210.195.116","10.0.2.15","TCP","60","443  >  43554 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3225","11.143582739","74.119.117.17","10.0.2.15","TCP","60","443  >  52002 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3226","11.143606440","74.119.117.17","10.0.2.15","TCP","60","443  >  52006 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3227","11.143647719","104.22.5.65","10.0.2.15","TCP","60","443  >  57258 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3228","11.143690747","104.18.35.242","10.0.2.15","TCP","60","443  >  38534 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3229","11.143690813","108.139.47.88","10.0.2.15","TCP","60","443  >  49080 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3230","11.143719261","13.248.140.122","10.0.2.15","TCP","60","443  >  53906 [ACK] Seq=1 Ack=47 Win=65535 Len=0"
"3231","11.143719283","18.223.240.128","10.0.2.15","TCP","60","443  >  51620 [ACK] Seq=1 Ack=47 Win=65535 Len=0"
"3232","11.143719327","52.206.9.24","10.0.2.15","TCP","60","443  >  57706 [ACK] Seq=1 Ack=47 Win=65535 Len=0"
"3233","11.149897210","199.232.90.202","10.0.2.15","TLSv1.2","100","Application Data"
"3234","11.149903630","10.0.2.15","199.232.90.202","TCP","54","54582  >  443 [ACK] Seq=47 Ack=47 Win=62674 Len=0"
"3235","11.150156824","108.139.47.88","10.0.2.15","TLSv1.2","93","Application Data"
"3236","11.150160576","10.0.2.15","108.139.47.88","TCP","54","49080  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3237","11.150302338","104.18.35.242","10.0.2.15","TLSv1.2","93","Application Data"
"3238","11.150305947","10.0.2.15","104.18.35.242","TCP","54","38534  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3239","11.150877950","104.18.65.57","10.0.2.15","TLSv1.2","93","Application Data"
"3240","11.150879426","10.0.2.15","104.18.65.57","TCP","54","43848  >  443 [ACK] Seq=40 Ack=40 Win=65535 Len=0"
"3241","11.151117548","108.138.106.51","10.0.2.15","TLSv1.2","93","Application Data"
"3242","11.151118784","10.0.2.15","108.138.106.51","TCP","54","55970  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3243","11.151256138","104.22.5.65","10.0.2.15","TLSv1.2","93","Application Data"
"3244","11.151259802","10.0.2.15","104.22.5.65","TCP","54","57258  >  443 [ACK] Seq=40 Ack=40 Win=63125 Len=0"
"3245","11.155911427","54.158.30.14","10.0.2.15","TLSv1.2","100","Application Data"
"3246","11.155916819","10.0.2.15","54.158.30.14","TCP","54","33834  >  443 [ACK] Seq=47 Ack=47 Win=62753 Len=0"
"3247","11.156594544","74.119.117.17","10.0.2.15","TLSv1.2","93","Application Data"
"3248","11.156596962","10.0.2.15","74.119.117.17","TCP","54","52002  >  443 [ACK] Seq=40 Ack=40 Win=63030 Len=0"
"3249","11.157002855","44.210.195.116","10.0.2.15","TLSv1.2","93","Application Data"
"3250","11.157004824","10.0.2.15","44.210.195.116","TCP","54","43554  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3251","11.157167312","13.248.140.122","10.0.2.15","TLSv1.2","100","Application Data"
"3252","11.157168691","10.0.2.15","13.248.140.122","TCP","54","53906  >  443 [ACK] Seq=47 Ack=47 Win=63360 Len=0"
"3253","11.157658460","74.119.117.17","10.0.2.15","TLSv1.2","93","Application Data"
"3254","11.157663371","10.0.2.15","74.119.117.17","TCP","54","52006  >  443 [ACK] Seq=40 Ack=40 Win=63030 Len=0"
"3255","11.159122707","52.206.9.24","10.0.2.15","TLSv1.2","100","Application Data"
"3256","11.159124161","10.0.2.15","52.206.9.24","TCP","54","57706  >  443 [ACK] Seq=47 Ack=47 Win=63360 Len=0"
"3257","11.170173149","18.223.240.128","10.0.2.15","TLSv1.2","100","Application Data"
"3258","11.170178224","10.0.2.15","18.223.240.128","TCP","54","51620  >  443 [ACK] Seq=47 Ack=47 Win=63360 Len=0"
"3259","11.264756164","10.0.2.15","18.173.240.180","TCP","54","[TCP Keep-Alive] 34900  >  80 [ACK] Seq=433 Ack=1071 Win=63170 Len=0"
"3260","11.264774681","10.0.2.15","18.173.240.180","TCP","54","[TCP Keep-Alive] 33538  >  80 [ACK] Seq=866 Ack=2141 Win=63189 Len=0"
"3261","11.264775129","10.0.2.15","18.173.240.180","TCP","54","[TCP Keep-Alive] 34906  >  80 [ACK] Seq=433 Ack=1071 Win=63170 Len=0"
"3262","11.264937290","18.173.240.180","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  34900 [ACK] Seq=1071 Ack=434 Win=65535 Len=0"
"3263","11.264978273","18.173.240.180","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33538 [ACK] Seq=2141 Ack=867 Win=65535 Len=0"
"3264","11.265264455","18.173.240.180","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  34906 [ACK] Seq=1071 Ack=434 Win=65535 Len=0"
"3265","11.268098013","10.0.2.15","18.173.240.180","TCP","54","[TCP Keep-Alive] 33520  >  80 [ACK] Seq=433 Ack=1073 Win=63248 Len=0"
"3266","11.268174769","18.173.240.180","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33520 [ACK] Seq=1073 Ack=434 Win=65535 Len=0"
"3267","11.528657073","10.0.2.15","209.54.183.75","TCP","54","[TCP Keep-Alive] 56294  >  443 [ACK] Seq=1773 Ack=1297 Win=63996 Len=0"
"3268","11.528740496","209.54.183.75","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  56294 [ACK] Seq=1297 Ack=1774 Win=65535 Len=0"
"3269","11.544716619","10.0.2.15","98.85.3.130","TCP","54","[TCP Keep-Alive] 38540  >  443 [ACK] Seq=3975 Ack=6083 Win=63360 Len=0"
"3270","11.544786237","98.85.3.130","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  38540 [ACK] Seq=6083 Ack=3976 Win=65535 Len=0"
"3271","11.552474419","10.0.2.15","209.54.183.75","TCP","54","[TCP Keep-Alive] 56264  >  443 [ACK] Seq=4004 Ack=8206 Win=63360 Len=0"
"3272","11.552535254","209.54.183.75","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  56264 [ACK] Seq=8206 Ack=4005 Win=65535 Len=0"
"3273","11.776390923","10.0.2.15","18.173.240.180","TCP","54","[TCP Keep-Alive] 33506  >  80 [ACK] Seq=1299 Ack=3208 Win=63170 Len=0"
"3274","11.776484855","18.173.240.180","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  33506 [ACK] Seq=3208 Ack=1300 Win=65535 Len=0"
"3275","11.776547842","10.0.2.15","18.173.240.180","TCP","54","[TCP Keep-Alive] 34916  >  80 [ACK] Seq=433 Ack=1072 Win=63189 Len=0"
"3276","11.776846801","18.173.240.180","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  34916 [ACK] Seq=1072 Ack=434 Win=65535 Len=0"
"3277","12.035736018","10.0.2.15","104.18.21.226","TCP","54","[TCP Keep-Alive] 32990  >  80 [ACK] Seq=440 Ack=1890 Win=63360 Len=0"
"3278","12.035748585","10.0.2.15","50.57.31.206","TCP","54","[TCP Keep-Alive] 49272  >  443 [ACK] Seq=1590 Ack=4333 Win=62997 Len=0"
"3279","12.035824018","104.18.21.226","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  32990 [ACK] Seq=1890 Ack=441 Win=65535 Len=0"
"3280","12.035872065","50.57.31.206","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  49272 [ACK] Seq=4333 Ack=1591 Win=65535 Len=0"
"3281","12.037412070","10.0.2.15","23.203.176.221","TCP","54","[TCP Keep-Alive] 46956  >  80 [ACK] Seq=848 Ack=1747 Win=63729 Len=0"
"3282","12.037423489","10.0.2.15","104.18.20.226","TCP","54","[TCP Keep-Alive] 45912  >  80 [ACK] Seq=438 Ack=1909 Win=63360 Len=0"
"3283","12.037484069","23.203.176.221","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  46956 [ACK] Seq=1747 Ack=849 Win=65535 Len=0"
"3284","12.037524481","104.18.20.226","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 80  >  45912 [ACK] Seq=1909 Ack=439 Win=65535 Len=0"
"3285","12.067328636","10.0.2.15","98.82.158.241","TCP","54","[TCP Keep-Alive] 45864  >  443 [ACK] Seq=3438 Ack=12011 Win=63275 Len=0"
"3286","12.067397762","98.82.158.241","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  45864 [ACK] Seq=12011 Ack=3439 Win=65535 Len=0"
"3287","12.144003329","10.0.2.15","23.204.12.188","TLSv1.2","93","Application Data"
"3288","12.144040167","10.0.2.15","23.41.169.82","TLSv1.2","93","Application Data"
"3289","12.144092765","10.0.2.15","108.138.128.112","TLSv1.2","93","Application Data"
"3290","12.144094721","23.204.12.188","10.0.2.15","TCP","60","443  >  38456 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3291","12.144123443","23.41.169.82","10.0.2.15","TCP","60","443  >  40346 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3292","12.144127066","10.0.2.15","13.226.100.198","TLSv1.2","93","Application Data"
"3293","12.144157275","10.0.2.15","13.248.140.122","TLSv1.2","100","Application Data"
"3294","12.144199465","108.138.128.112","10.0.2.15","TCP","60","443  >  41370 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3295","12.144227965","10.0.2.15","23.204.152.52","TLSv1.2","93","Application Data"
"3296","12.144240860","10.0.2.15","74.119.117.17","TLSv1.2","93","Application Data"
"3297","12.144274699","13.226.100.198","10.0.2.15","TCP","60","443  >  52418 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3298","12.144320429","13.248.140.122","10.0.2.15","TCP","60","443  >  53894 [ACK] Seq=1 Ack=47 Win=65535 Len=0"
"3299","12.144414317","23.204.152.52","10.0.2.15","TCP","60","443  >  51692 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3300","12.144441235","74.119.117.17","10.0.2.15","TCP","60","443  >  52018 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3301","12.150872235","13.226.100.198","10.0.2.15","TLSv1.2","93","Application Data"
"3302","12.150876949","10.0.2.15","13.226.100.198","TCP","54","52418  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3303","12.151132254","108.138.128.112","10.0.2.15","TLSv1.2","93","Application Data"
"3304","12.151135983","10.0.2.15","108.138.128.112","TCP","54","41370  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3305","12.151239081","23.41.169.82","10.0.2.15","TLSv1.2","93","Application Data"
"3306","12.151242636","10.0.2.15","23.41.169.82","TCP","54","40346  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3307","12.151893443","23.204.152.52","10.0.2.15","TLSv1.2","93","Application Data"
"3308","12.151897337","10.0.2.15","23.204.152.52","TCP","54","51692  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3309","12.157674838","13.248.140.122","10.0.2.15","TLSv1.2","100","Application Data"
"3310","12.157678480","10.0.2.15","13.248.140.122","TCP","54","53894  >  443 [ACK] Seq=47 Ack=47 Win=63360 Len=0"
"3311","12.158006815","74.119.117.17","10.0.2.15","TLSv1.2","93","Application Data"
"3312","12.158010348","10.0.2.15","74.119.117.17","TCP","54","52018  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3313","12.288234402","10.0.2.15","209.54.183.75","TCP","54","[TCP Keep-Alive] 56280  >  443 [ACK] Seq=2489 Ack=1290 Win=63996 Len=0"
"3314","12.288304086","209.54.183.75","10.0.2.15","TCP","60","[TCP Keep-Alive ACK] 443  >  56280 [ACK] Seq=1290 Ack=2490 Win=65535 Len=0"
"3315","12.306747783","23.204.12.188","10.0.2.15","TLSv1.2","93","Application Data"
"3316","12.306752978","10.0.2.15","23.204.12.188","TCP","54","38456  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3317","13.146083319","10.0.2.15","99.83.161.114","TLSv1.2","100","Application Data"
"3318","13.146131368","10.0.2.15","3.171.139.79","TLSv1.2","93","Application Data"
"3319","13.146172865","10.0.2.15","199.232.38.132","TLSv1.2","93","Application Data"
"3320","13.146191667","10.0.2.15","108.138.128.120","TLSv1.2","93","Application Data"
"3321","13.146223254","99.83.161.114","10.0.2.15","TCP","60","443  >  52228 [ACK] Seq=1 Ack=47 Win=65535 Len=0"
"3322","13.146255148","3.171.139.79","10.0.2.15","TCP","60","443  >  59826 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3323","13.146269148","10.0.2.15","18.210.224.224","TLSv1.2","100","Application Data"
"3324","13.146301294","199.232.38.132","10.0.2.15","TCP","60","443  >  55316 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3325","13.146301338","108.138.128.120","10.0.2.15","TCP","60","443  >  36942 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3326","13.146311192","10.0.2.15","8.28.7.82","TLSv1.2","93","Application Data"
"3327","13.146381599","18.210.224.224","10.0.2.15","TCP","60","443  >  55226 [ACK] Seq=1 Ack=47 Win=65535 Len=0"
"3328","13.146787454","8.28.7.82","10.0.2.15","TCP","60","443  >  55722 [ACK] Seq=1 Ack=40 Win=65535 Len=0"
"3329","13.151914848","3.171.139.79","10.0.2.15","TLSv1.2","93","Application Data"
"3330","13.151919672","10.0.2.15","3.171.139.79","TCP","54","59826  >  443 [ACK] Seq=40 Ack=40 Win=63360 Len=0"
"3331","13.152582051","199.232.38.132","10.0.2.15","TLSv1.2","93","Application Data"
